Date,Region,Channel,Display name,Views,Unique users,Unique users (7 days),Unique users (30 days),Popularity,Comments,Favorites,Rating 1,Rating 2,Rating 3,Rating 4,Rating 5,Subscriptions,Unsubscriptions
2015-03-30,BY,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-30,CA,98x5I1LVPhtnUHDyujq7zg,Roshan,19,3,19,87,0,0,0,0,0,0,0,0,0,0
2015-03-30,CH,98x5I1LVPhtnUHDyujq7zg,Roshan,2,1,7,24,0,0,0,0,0,0,0,0,0,0
2015-03-30,CL,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,1,13,0,0,0,0,0,0,0,0,0,0
2015-03-30,CN,98x5I1LVPhtnUHDyujq7zg,Roshan,1,0,0,3,0,0,0,0,0,0,0,0,0,0
2015-03-30,CO,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,4,22,0,0,0,0,0,0,0,0,0,0
2015-03-30,CR,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2015-03-30,CZ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,13,0,0,0,0,0,0,0,0,0,0
2015-03-30,DE,98x5I1LVPhtnUHDyujq7zg,Roshan,15,10,60,195,0,0,0,0,0,0,0,0,0,0
2015-03-30,DK,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,10,29,0,0,0,0,0,0,0,0,0,0
2015-03-30,DZ,98x5I1LVPhtnUHDyujq7zg,Roshan,2,1,4,11,0,0,0,0,0,0,0,0,0,0
2015-03-30,EC,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,4,0,0,0,0,0,0,0,0,0,0
2015-03-30,EE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2015-03-30,EG,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,3,0,0,0,0,0,0,0,0,0,0
2015-03-30,ES,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,15,53,0,0,0,0,0,0,0,0,0,0
2015-03-30,FI,98x5I1LVPhtnUHDyujq7zg,Roshan,2,2,5,13,0,0,0,0,0,0,0,0,0,0
2015-03-30,FR,98x5I1LVPhtnUHDyujq7zg,Roshan,10,4,32,77,0,0,0,0,0,0,0,0,0,0
2015-03-30,GB,98x5I1LVPhtnUHDyujq7zg,Roshan,21,14,50,177,0,0,0,0,0,0,0,0,1,0
2015-03-30,GE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-30,GH,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,5,0,0,0,0,0,0,0,0,0,0
2015-03-30,GR,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,7,18,0,0,0,0,0,0,0,0,0,0
2015-03-30,HK,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,4,17,0,0,0,0,0,0,0,0,0,0
2015-03-30,HR,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2015-03-30,HU,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,2,9,0,0,0,0,0,0,0,0,0,0
2015-03-30,ID,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,5,21,0,0,0,0,0,0,0,0,0,0
2015-03-30,IE,98x5I1LVPhtnUHDyujq7zg,Roshan,9,5,11,33,0,0,0,0,0,0,0,0,1,0
2015-03-30,IL,98x5I1LVPhtnUHDyujq7zg,Roshan,2,2,6,28,0,0,0,0,0,0,0,0,0,0
2015-03-30,IN,98x5I1LVPhtnUHDyujq7zg,Roshan,18,12,71,239,0,0,0,0,0,0,0,0,0,0
2015-03-30,IQ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,4,0,0,0,0,0,0,0,0,0,0
2015-03-30,IS,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,3,4,0,0,0,0,0,0,0,0,0,0
2015-03-30,IT,98x5I1LVPhtnUHDyujq7zg,Roshan,9,0,7,33,0,0,0,0,0,0,0,0,0,0
2015-03-30,JM,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2015-03-30,JO,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2015-03-30,JP,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,17,55,0,0,0,0,0,0,0,0,0,0
2015-03-30,KE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2015-03-30,KH,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2015-03-30,KR,98x5I1LVPhtnUHDyujq7zg,Roshan,4,3,17,56,0,0,0,0,0,0,0,0,0,0
2015-03-30,KW,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-30,KZ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2015-03-30,LB,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2015-03-30,LK,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,9,0,0,0,0,0,0,0,0,0,0
2015-03-30,LT,98x5I1LVPhtnUHDyujq7zg,Roshan,2,2,4,4,0,0,0,0,0,0,0,0,0,0
2015-03-30,LU,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,4,5,0,0,0,0,0,0,0,0,0,0
2015-03-30,MA,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,7,0,0,0,0,0,0,0,0,0,0
2015-03-30,MD,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2015-03-30,MK,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-30,MM,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-30,MN,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2015-03-30,MQ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-30,MT,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2015-03-30,MU,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-30,MX,98x5I1LVPhtnUHDyujq7zg,Roshan,5,3,9,42,0,0,0,0,0,0,0,0,1,0
2015-03-30,MY,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,16,0,0,0,0,0,0,0,0,0,0
2015-03-30,NG,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,3,6,0,0,0,0,0,0,0,0,0,0
2015-03-30,NL,98x5I1LVPhtnUHDyujq7zg,Roshan,1,0,13,53,0,0,0,0,0,0,0,0,0,0
2015-03-30,NO,98x5I1LVPhtnUHDyujq7zg,Roshan,13,2,6,24,0,0,0,0,0,0,0,0,0,0
2015-03-30,NP,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,5,0,0,0,0,0,0,0,0,0,0
2015-03-30,NZ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2015-03-30,PE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,3,11,0,0,0,0,0,0,0,0,0,0
2015-03-30,PH,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,9,0,0,0,0,0,0,0,0,0,0
2015-03-30,PK,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2015-03-30,PL,98x5I1LVPhtnUHDyujq7zg,Roshan,1,0,6,31,0,0,0,0,0,0,0,0,0,0
2015-03-30,PR,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,1,2,0,0,0,0,0,0,0,0,0,0
2015-03-30,PS,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2015-03-30,PT,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,5,22,0,0,0,0,0,0,0,0,0,0
2015-03-30,QA,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-30,RE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-30,RO,98x5I1LVPhtnUHDyujq7zg,Roshan,3,1,3,14,0,0,0,0,0,0,0,0,0,0
2015-03-30,RS,98x5I1LVPhtnUHDyujq7zg,Roshan,4,1,2,5,0,0,0,0,0,0,0,0,0,0
2015-03-30,RU,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,12,43,0,0,0,0,0,0,0,0,0,0
2015-03-30,RW,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-30,SA,98x5I1LVPhtnUHDyujq7zg,Roshan,11,1,5,17,0,0,0,0,0,0,0,0,0,0
2015-03-30,SE,98x5I1LVPhtnUHDyujq7zg,Roshan,3,2,13,37,0,0,0,0,0,0,0,0,0,0
2015-03-30,SG,98x5I1LVPhtnUHDyujq7zg,Roshan,3,1,5,27,0,0,0,0,0,0,0,0,0,0
2015-03-30,SI,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,3,15,0,0,0,0,0,0,0,0,0,0
2015-03-30,SK,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,7,0,0,0,0,0,0,0,0,0,0
2015-03-30,TH,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,9,0,0,0,0,0,0,0,0,0,0
2015-03-30,TN,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2015-03-30,TR,98x5I1LVPhtnUHDyujq7zg,Roshan,1,0,9,46,0,0,0,0,0,0,0,0,0,0
2015-03-30,TW,98x5I1LVPhtnUHDyujq7zg,Roshan,9,3,15,43,0,0,1,0,0,0,0,0,0,0
2015-03-30,TZ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-30,UA,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,4,13,0,0,0,0,0,0,0,0,0,0
2015-03-30,UG,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-30,US,98x5I1LVPhtnUHDyujq7zg,Roshan,46,26,219,880,0,0,1,0,0,0,0,0,0,0
2015-03-30,UY,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-30,VE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,6,0,0,0,0,0,0,0,0,0,0
2015-03-30,VN,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,4,13,0,0,0,0,0,0,0,0,0,0
2015-03-30,ZA,98x5I1LVPhtnUHDyujq7zg,Roshan,3,2,11,33,0,0,0,0,0,0,0,0,0,0
2015-03-30,ZZ,98x5I1LVPhtnUHDyujq7zg,Roshan,3,2,5,14,0,0,0,0,0,0,0,0,0,0
2015-03-31,AE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,6,0,0,0,0,0,0,0,0,0,0
2015-03-31,AR,98x5I1LVPhtnUHDyujq7zg,Roshan,3,1,13,27,0,0,0,0,0,0,0,0,0,0
2015-03-31,AT,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,4,18,0,0,0,0,0,0,0,0,0,0
2015-03-31,AU,98x5I1LVPhtnUHDyujq7zg,Roshan,2,1,17,47,0,0,0,0,0,0,0,0,0,0
2015-03-31,BD,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,3,7,0,0,0,0,0,0,0,0,0,0
2015-03-31,BE,98x5I1LVPhtnUHDyujq7zg,Roshan,9,5,10,25,0,0,0,0,0,0,0,0,0,0
2015-03-31,BG,98x5I1LVPhtnUHDyujq7zg,Roshan,2,2,3,6,0,0,0,0,0,0,0,0,0,0
2015-03-31,BH,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-31,BO,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2015-03-31,BR,98x5I1LVPhtnUHDyujq7zg,Roshan,4,3,20,72,0,0,0,0,0,0,0,0,0,0
2015-03-31,BY,98x5I1LVPhtnUHDyujq7zg,Roshan,6,1,1,2,0,0,0,0,0,0,0,0,0,0
2015-03-31,CA,98x5I1LVPhtnUHDyujq7zg,Roshan,10,7,22,91,0,0,0,0,0,0,0,0,0,0
2015-03-31,CH,98x5I1LVPhtnUHDyujq7zg,Roshan,3,1,6,24,0,0,0,0,0,0,0,0,0,0
2015-03-31,CL,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,2,14,0,0,0,0,0,0,0,0,0,0
2015-03-31,CN,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2015-03-31,CO,98x5I1LVPhtnUHDyujq7zg,Roshan,14,4,7,24,0,0,0,0,0,0,0,0,0,0
2015-03-31,CR,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2015-03-31,CZ,98x5I1LVPhtnUHDyujq7zg,Roshan,1,0,1,12,0,0,0,0,0,0,0,0,0,0
2015-03-31,DE,98x5I1LVPhtnUHDyujq7zg,Roshan,13,7,55,198,0,0,0,0,0,0,0,0,0,0
2015-03-31,DK,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,7,26,0,0,0,0,0,0,0,0,0,0
2015-03-31,DZ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,4,11,0,0,0,0,0,0,0,0,0,0
2015-03-31,EC,98x5I1LVPhtnUHDyujq7zg,Roshan,3,1,2,5,0,0,0,0,0,0,0,0,0,0
2015-03-31,EE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2015-03-31,EG,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,3,0,0,0,0,0,0,0,0,0,0
2015-03-31,ES,98x5I1LVPhtnUHDyujq7zg,Roshan,3,2,11,53,0,0,0,0,0,0,0,0,0,0
2015-03-31,FI,98x5I1LVPhtnUHDyujq7zg,Roshan,3,1,6,14,0,0,0,0,0,0,0,0,0,0
2015-03-31,FR,98x5I1LVPhtnUHDyujq7zg,Roshan,5,2,30,78,0,0,0,0,0,0,0,0,0,0
2015-03-31,GB,98x5I1LVPhtnUHDyujq7zg,Roshan,16,7,52,175,0,0,0,0,0,0,0,0,2,0
2015-03-31,GE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-31,GH,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,5,0,0,0,0,0,0,0,0,0,0
2015-03-31,GR,98x5I1LVPhtnUHDyujq7zg,Roshan,18,2,9,19,0,0,0,0,0,0,0,0,1,0
2015-03-31,HK,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,4,17,0,0,0,0,0,0,0,0,0,0
2015-03-31,HR,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2015-03-31,HU,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,9,0,0,0,0,0,0,0,0,0,0
2015-03-31,ID,98x5I1LVPhtnUHDyujq7zg,Roshan,2,2,7,23,0,0,0,0,0,0,0,0,0,0
2015-03-31,IE,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,9,33,0,0,0,0,0,0,0,0,0,0
2015-03-31,IL,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,6,27,0,0,0,0,0,0,0,0,0,0
2015-03-31,IN,98x5I1LVPhtnUHDyujq7zg,Roshan,32,16,75,244,0,0,0,0,0,0,0,0,0,0
2015-03-31,IQ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,4,0,0,0,0,0,0,0,0,0,0
2015-03-31,IS,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,4,0,0,0,0,0,0,0,0,0,0
2015-03-31,IT,98x5I1LVPhtnUHDyujq7zg,Roshan,11,4,10,35,0,0,0,0,0,0,0,0,0,0
2015-03-31,JM,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-31,JO,98x5I1LVPhtnUHDyujq7zg,Roshan,2,1,2,2,0,0,0,0,0,0,0,0,0,0
2015-03-31,JP,98x5I1LVPhtnUHDyujq7zg,Roshan,8,3,15,56,0,0,0,0,0,0,0,0,0,0
2015-03-31,KE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2015-03-31,KH,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2015-03-31,KR,98x5I1LVPhtnUHDyujq7zg,Roshan,9,3,17,58,0,0,0,0,0,0,0,0,1,0
2015-03-31,KW,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-31,KZ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2015-03-31,LB,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-31,LK,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,2,9,0,0,0,0,0,0,0,0,0,0
2015-03-31,LT,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,3,4,0,0,0,0,0,0,0,0,0,0
2015-03-31,LU,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,4,5,0,0,0,0,0,0,0,0,0,0
2015-03-31,MA,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,2,7,0,0,0,0,0,0,0,0,0,0
2015-03-31,MD,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2015-03-31,MK,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-31,MM,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-31,MN,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2015-03-31,MQ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-31,MT,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2015-03-31,MU,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-31,MX,98x5I1LVPhtnUHDyujq7zg,Roshan,3,3,11,43,0,0,0,0,0,0,0,0,0,0
2015-03-31,MY,98x5I1LVPhtnUHDyujq7zg,Roshan,7,2,4,17,0,0,0,0,0,0,0,0,0,0
2015-03-31,NG,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,3,6,0,0,0,0,0,0,0,0,0,0
2015-03-31,NL,98x5I1LVPhtnUHDyujq7zg,Roshan,4,2,11,53,0,0,0,0,0,0,0,0,0,0
2015-03-31,NO,98x5I1LVPhtnUHDyujq7zg,Roshan,9,3,7,26,0,0,0,0,0,0,0,0,0,0
2015-03-31,NP,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,5,0,0,0,0,0,0,0,0,0,0
2015-03-31,NZ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2015-03-31,PE,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,4,11,0,0,0,0,0,0,0,0,0,0
2015-03-31,PH,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2015-03-31,PK,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2015-03-31,PL,98x5I1LVPhtnUHDyujq7zg,Roshan,4,2,7,31,0,0,0,0,0,0,0,0,0,0
2015-03-31,PR,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2015-03-31,PS,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2015-03-31,PT,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,5,22,0,0,0,0,0,0,0,0,0,0
2015-03-31,QA,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-31,RE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-31,RO,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,3,14,0,0,0,0,0,0,0,0,0,0
2015-03-31,RS,98x5I1LVPhtnUHDyujq7zg,Roshan,6,2,3,6,0,0,0,0,0,0,0,0,0,0
2015-03-31,RU,98x5I1LVPhtnUHDyujq7zg,Roshan,3,3,12,45,0,0,0,0,0,0,0,0,0,0
2015-03-31,RW,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-31,SA,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,3,16,0,0,0,0,0,0,0,0,0,0
2015-03-31,SE,98x5I1LVPhtnUHDyujq7zg,Roshan,3,1,10,36,0,0,0,0,0,0,0,0,0,0
2015-03-31,SG,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,5,27,0,0,0,0,0,0,0,0,0,0
2015-03-31,SI,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,4,16,0,0,0,0,0,0,0,0,0,0
2015-03-31,SK,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,7,0,0,0,0,0,0,0,0,0,0
2015-03-31,TH,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,2,10,0,0,0,0,0,0,0,0,0,0
2015-03-31,TN,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2015-03-31,TR,98x5I1LVPhtnUHDyujq7zg,Roshan,3,1,9,43,0,0,0,0,0,0,0,0,0,0
2015-03-31,TW,98x5I1LVPhtnUHDyujq7zg,Roshan,4,3,17,46,0,0,0,0,0,0,0,0,0,0
2015-03-31,TZ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-31,UA,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,3,13,0,0,0,0,0,0,0,0,0,0
2015-03-31,UG,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-31,US,98x5I1LVPhtnUHDyujq7zg,Roshan,66,33,213,887,0,1,0,0,0,0,0,1,1,0
2015-03-31,UY,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-31,VE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,6,0,0,0,0,0,0,0,0,0,0
2015-03-31,VN,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,3,12,0,0,0,0,0,0,0,0,0,0
2015-03-31,ZA,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,10,31,0,0,0,0,0,0,0,0,0,0
2015-03-31,ZZ,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,4,14,0,0,0,0,0,0,0,0,0,0
2015-04-01,AE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,6,0,0,0,0,0,0,0,0,0,0
2015-04-01,AR,98x5I1LVPhtnUHDyujq7zg,Roshan,3,0,8,26,0,0,0,0,0,0,0,0,0,0
2015-04-01,AT,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,3,18,0,0,0,0,0,0,0,0,0,0
2015-04-01,AU,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,12,44,0,0,0,0,0,0,0,0,0,0
2015-04-01,BD,98x5I1LVPhtnUHDyujq7zg,Roshan,9,2,4,8,0,0,0,0,0,0,0,0,0,0
2015-04-01,BE,98x5I1LVPhtnUHDyujq7zg,Roshan,3,3,11,26,0,0,0,0,0,0,0,0,0,0
2015-04-01,BG,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,3,6,0,0,0,0,0,0,0,0,0,0
2015-04-01,BH,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-04-01,BO,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2015-04-01,BR,98x5I1LVPhtnUHDyujq7zg,Roshan,8,6,22,74,0,0,0,0,0,0,0,0,0,0
2015-04-01,BY,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2015-04-01,CA,98x5I1LVPhtnUHDyujq7zg,Roshan,4,4,25,91,0,0,0,0,0,0,0,0,0,0
2015-04-01,CH,98x5I1LVPhtnUHDyujq7zg,Roshan,3,3,7,26,0,0,0,0,0,0,0,0,0,0
2015-04-01,CL,98x5I1LVPhtnUHDyujq7zg,Roshan,3,1,3,13,0,0,0,0,0,0,0,0,0,0
2015-04-01,CN,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2015-04-01,CO,98x5I1LVPhtnUHDyujq7zg,Roshan,5,4,8,27,0,0,0,0,0,0,0,0,0,0
2015-04-01,CR,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2015-04-01,CZ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,12,0,0,0,0,0,0,0,0,0,0
2015-04-01,DE,98x5I1LVPhtnUHDyujq7zg,Roshan,17,5,55,196,0,0,0,0,0,0,0,0,0,0
2015-04-01,DK,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,5,26,0,0,0,0,0,0,0,0,0,0
2015-04-01,DO,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,1,1,0,0,0,0,0,0,0,0,0,0
2015-04-01,DZ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,4,11,0,0,0,0,0,0,0,0,0,0
2015-04-01,EC,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,5,0,0,0,0,0,0,0,0,0,0
2015-04-01,EE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2015-04-01,EG,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,3,0,0,0,0,0,0,0,0,0,0
2015-04-01,ES,98x5I1LVPhtnUHDyujq7zg,Roshan,8,5,12,57,0,0,0,0,0,0,0,0,0,0
2015-04-01,FI,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,5,14,0,0,0,0,0,0,0,0,0,0
2015-04-01,FR,98x5I1LVPhtnUHDyujq7zg,Roshan,20,9,36,83,0,0,0,0,0,0,0,0,0,0
